Start time,Duration,User,Location,Call type,Direction,Calling number,Called number,Calling display,Called display,Correlation ID,Related reason,User type,Answered,Answer indicator,Call outcome,Call outcome reason,Call Recording Result,Call Recording Trigger,_day
2026-08-28 14:20:49,1286,Alex Morgan,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551000,Marcus Webb,Alex Morgan,rnd-1011-7,CallForwardNoAnswer,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-28
2026-08-28 07:14:52,1933,Jordan Lee,Chicago,SIP_NATIONAL,ORIGINATING,+13125551001,+155509992,Jordan Lee,+155509992,rnd-1012-7,Deflection,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-28
2026-08-21 08:46:21,381,Priya Nair,London,SIP_INBOUND,TERMINATING,+155509991,+13125551008,+155509991,Priya Nair,rnd-1013-7,CallForwardBusy,User,True,No,Success,Success,success,always-pause-resume,2026-08-21
2026-08-15 23:31:22,1855,Jordan Lee,Dallas,SIP_MOBILE,TERMINATING,+13125551001,+155509974,Jordan Lee,+155509974,rnd-1014-7,ConsultativeTransfer,AutomatedAttendantVideo,False,Yes,Refusal,UnassignedNumber,,always,2026-08-15
2026-08-27 23:06:38,2091,Priya Nair,Dallas,SIP_MOBILE,ORIGINATING,+13125551008,+155509973,Priya Nair,+155509973,rnd-1015-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-27
2026-08-07 03:12:51,86,Sam Chen,London,SIP_INBOUND,TERMINATING,+155509984,+13125551002,+155509984,Sam Chen,rnd-1016-7,Deflection,User,True,No,Success,Success,,always-pause-resume,2026-08-07
2026-08-24 23:11:56,845,Riley Park,Denver,SIP_INBOUND,TERMINATING,+155509916,+13125551006,+155509916,Riley Park,rnd-1017-7,HuntGroup,User,False,Yes,Refusal,TemporarilyUnavailable,,always-pause-resume,2026-08-24
2026-08-18 18:26:53,1037,Riley Park,London,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551001,Casey Rivera,Jordan Lee,rnd-1018-7,HuntGroup,User,True,No,Success,Success,,,2026-08-18
2026-08-15 21:25:46,1985,Marcus Webb,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-1019-7,CallForwardBusy,HuntGroup,True,Yes-PostRedirection,Success,Success,,,2026-08-15
2026-08-16 23:44:44,1525,Jamie Ortiz,Chicago,SIP_INBOUND,ORIGINATING,+155509942,+13125551007,+155509942,Jamie Ortiz,rnd-1020-7,ConsultativeTransfer,AutomatedAttendantVideo,True,Yes,Success,Success,success,always,2026-08-16
2026-08-11 15:31:22,1316,Jamie Ortiz,Dallas,SIP_INBOUND,TERMINATING,+155509978,+13125551007,+155509978,Jamie Ortiz,rnd-1021-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes,Success,Success,,always,2026-08-11
2026-08-08 00:00:58,473,Taylor Brooks,Singapore,SIP_INBOUND,TERMINATING,+155509952,+13125551003,+155509952,Taylor Brooks,rnd-1022-7,,CallCenterPremium,True,No,Success,Success,,,2026-08-08
2026-08-11 05:14:09,1288,Riley Park,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551007,Alex Morgan,Jamie Ortiz,rnd-1023-7,CallForwardNoAnswer,User,True,No,Success,Success,,always-pause-resume,2026-08-11
2026-08-24 19:41:28,2016,Priya Nair,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551008,Sam Chen,Priya Nair,rnd-1024-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,,2026-08-24
2026-08-30 18:38:43,2343,Jordan Lee,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551001,Morgan Quinn,Jordan Lee,rnd-1025-7,Deflection,HuntGroup,True,Yes,Success,Success,,always,2026-08-30
2026-08-28 06:29:31,102,Jordan Lee,London,SIP_INBOUND,TERMINATING,+155509925,+13125551001,+155509925,Jordan Lee,rnd-1026-7,CallForwardBusy,User,True,Yes,Success,Success,,,2026-08-28
2026-08-13 01:17:27,173,Marcus Webb,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551004,Taylor Brooks,Casey Rivera,rnd-1027-7,HuntGroup,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-13
2026-08-26 16:35:50,1782,Jamie Ortiz,London,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551009,Riley Park,Marcus Webb,rnd-1028-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-26
2026-09-03 09:09:41,2293,Priya Nair,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551005,Marcus Webb,Morgan Quinn,rnd-1029-7,Deflection,HuntGroup,True,Yes,Success,Success,,,2026-09-03
2026-08-06 11:41:22,964,Alex Morgan,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551007,Jordan Lee,Jamie Ortiz,rnd-1030-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,,,2026-08-06
2026-08-26 00:05:14,471,Priya Nair,Denver,SIP_INBOUND,ORIGINATING,+155509914,+13125551008,+155509914,Priya Nair,rnd-1031-7,CallQueue,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-08-26
2026-08-20 16:58:21,182,Sam Chen,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551001,Sam Chen,Jordan Lee,rnd-1032-7,HuntGroup,AutomatedAttendantVideo,False,Yes,Refusal,CallRejected,,always-pause-resume,2026-08-20
2026-08-18 22:58:09,1867,Sam Chen,London,SIP_INTERNATIONAL,ORIGINATING,+13125551002,+155509991,Sam Chen,+155509991,rnd-1033-7,CallForwardNoAnswer,AutomatedAttendantVideo,False,No,Refusal,TemporarilyUnavailable,,always-pause-resume,2026-08-18
2026-09-04 20:07:36,1079,Jordan Lee,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551009,Morgan Quinn,Marcus Webb,rnd-1034-7,SimultaneousRingPersonal,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-09-04
2026-08-22 02:20:55,757,Sam Chen,Chicago,SIP_NATIONAL,TERMINATING,+13125551002,+155509935,Sam Chen,+155509935,rnd-1035-7,HuntGroup,User,True,No,Success,Success,,,2026-08-22
2026-08-25 16:05:53,13,Priya Nair,Denver,SIP_NATIONAL,TERMINATING,+13125551008,+155509912,Priya Nair,+155509912,rnd-1036-7,Deflection,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-08-25
2026-08-28 04:46:46,2243,Taylor Brooks,Singapore,SIP_INBOUND,ORIGINATING,+155509912,+13125551003,+155509912,Taylor Brooks,rnd-1037-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-28
2026-08-31 11:02:28,130,Alex Morgan,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551005,Casey Rivera,Morgan Quinn,rnd-1038-7,CallForwardBusy,User,False,Yes,Refusal,UnassignedNumber,,,2026-08-31
2026-08-08 14:30:37,1659,Jamie Ortiz,London,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551004,Jordan Lee,Casey Rivera,rnd-1039-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always,2026-08-08
2026-09-01 17:35:03,2049,Riley Park,London,SIP_MOBILE,ORIGINATING,+13125551006,+155509971,Riley Park,+155509971,rnd-1040-7,HuntGroup,User,False,Yes-PostRedirection,Refusal,CallRejected,,,2026-09-01
2026-08-29 22:45:25,624,Alex Morgan,Denver,SIP_INBOUND,TERMINATING,+155509977,+13125551000,+155509977,Alex Morgan,rnd-1041-7,ConsultativeTransfer,CallCenterPremium,True,No,Success,Success,,always,2026-08-29
2026-08-16 10:42:20,954,Casey Rivera,Singapore,SIP_NATIONAL,TERMINATING,+13125551004,+155509975,Casey Rivera,+155509975,rnd-1042-7,HuntGroup,HuntGroup,True,Yes,Success,Success,,,2026-08-16
2026-08-11 17:02:38,1964,Priya Nair,Singapore,SIP_MOBILE,ORIGINATING,+13125551008,+155509993,Priya Nair,+155509993,rnd-1043-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-08-11
2026-08-12 04:14:58,2002,Jamie Ortiz,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551006,Sam Chen,Riley Park,rnd-1044-7,SimultaneousRingPersonal,HuntGroup,True,No,Success,Success,,,2026-08-12
2026-08-14 09:17:21,1355,Riley Park,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551008,Taylor Brooks,Priya Nair,rnd-1045-7,,HuntGroup,True,Yes,Success,Success,,always-pause-resume,2026-08-14
2026-08-12 10:27:56,2334,Taylor Brooks,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551009,Priya Nair,Marcus Webb,rnd-1046-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-12
2026-09-05 03:10:48,2393,Priya Nair,Singapore,SIP_NATIONAL,TERMINATING,+13125551008,+155509967,Priya Nair,+155509967,rnd-1047-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-09-05
2026-09-01 03:59:50,1578,Jamie Ortiz,Denver,SIP_MOBILE,TERMINATING,+13125551007,+155509963,Jamie Ortiz,+155509963,rnd-1048-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,,2026-09-01
2026-08-31 03:14:28,798,Marcus Webb,Denver,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551005,Sam Chen,Morgan Quinn,rnd-1049-7,HuntGroup,HuntGroup,True,No,Success,Success,success,always,2026-08-31
2026-08-23 06:10:47,632,Marcus Webb,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-1050-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-23
2026-08-25 17:20:09,1103,Morgan Quinn,Denver,SIP_NATIONAL,TERMINATING,+13125551005,+155509951,Morgan Quinn,+155509951,rnd-1051-7,CallForwardBusy,HuntGroup,True,No,Success,Success,,always-pause-resume,2026-08-25
2026-09-02 19:50:09,757,Alex Morgan,Dallas,SIP_MOBILE,TERMINATING,+13125551000,+155509932,Alex Morgan,+155509932,rnd-1052-7,CallForwardNoAnswer,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-09-02
2026-08-19 19:05:29,1570,Riley Park,Singapore,SIP_INBOUND,TERMINATING,+155509937,+13125551006,+155509937,Riley Park,rnd-1053-7,,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-19
2026-08-06 06:26:36,493,Jamie Ortiz,London,SIP_INTERNATIONAL,ORIGINATING,+13125551007,+155509924,Jamie Ortiz,+155509924,rnd-1054-7,ConsultativeTransfer,User,True,No,Success,Success,,,2026-08-06
2026-08-14 06:42:47,372,Jamie Ortiz,Denver,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551006,Jamie Ortiz,Riley Park,rnd-1055-7,HuntGroup,HuntGroup,True,Yes,Success,Success,,always-pause-resume,2026-08-14
2026-08-06 07:03:35,1327,Jordan Lee,Dallas,SIP_INTERNATIONAL,ORIGINATING,+13125551001,+155509917,Jordan Lee,+155509917,rnd-1056-7,CallForwardBusy,HuntGroup,True,Yes,Success,Success,,always,2026-08-06
2026-09-05 15:21:35,1066,Taylor Brooks,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551003,Sam Chen,Taylor Brooks,rnd-1057-7,,User,True,Yes,Success,Success,success,,2026-09-05
2026-09-02 10:17:50,1466,Riley Park,Singapore,SIP_MOBILE,ORIGINATING,+13125551006,+155509910,Riley Park,+155509910,rnd-1058-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,,2026-09-02
2026-09-02 07:29:13,461,Jordan Lee,London,SIP_MOBILE,ORIGINATING,+13125551001,+155509985,Jordan Lee,+155509985,rnd-1059-7,Deflection,AutomatedAttendantVideo,True,No,Success,Success,,always,2026-09-02
2026-08-14 02:10:55,182,Marcus Webb,Denver,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551006,Priya Nair,Riley Park,rnd-1060-7,Deflection,CallCenterPremium,True,Yes,Success,Success,,,2026-08-14
2026-08-25 08:31:29,1590,Jordan Lee,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551006,Priya Nair,Riley Park,rnd-1061-7,Deflection,User,True,Yes-PostRedirection,Success,Success,success,always,2026-08-25
2026-08-09 08:32:19,236,Riley Park,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551002,Jamie Ortiz,Sam Chen,rnd-1062-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,success,always,2026-08-09
2026-08-15 10:03:55,555,Priya Nair,Denver,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551007,Casey Rivera,Jamie Ortiz,rnd-1063-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always-pause-resume,2026-08-15
2026-09-05 07:10:39,619,Marcus Webb,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551002,Casey Rivera,Sam Chen,rnd-1064-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always,2026-09-05
2026-08-22 20:09:34,2159,Jordan Lee,Singapore,SIP_INBOUND,ORIGINATING,+155509965,+13125551001,+155509965,Jordan Lee,rnd-1065-7,ConsultativeTransfer,CallCenterPremium,False,Yes-PostRedirection,Refusal,CallRejected,,,2026-08-22
2026-08-27 06:46:22,921,Sam Chen,London,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551000,Sam Chen,Alex Morgan,rnd-1066-7,HuntGroup,User,True,Yes,Success,Success,,always-pause-resume,2026-08-27
2026-08-11 16:01:36,923,Jordan Lee,Singapore,SIP_INTERNATIONAL,ORIGINATING,+13125551001,+155509920,Jordan Lee,+155509920,rnd-1067-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always-pause-resume,2026-08-11
2026-08-19 15:18:40,1256,Marcus Webb,Denver,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551008,Jamie Ortiz,Priya Nair,rnd-1068-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-19
2026-09-01 21:33:53,457,Jordan Lee,London,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551007,Morgan Quinn,Jamie Ortiz,rnd-1069-7,CallForwardBusy,CallCenterPremium,False,No,Refusal,UnassignedNumber,,always-pause-resume,2026-09-01
2026-08-22 22:29:58,2072,Jamie Ortiz,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551006,Alex Morgan,Riley Park,rnd-1070-7,CallForwardNoAnswer,User,True,No,Success,Success,success,,2026-08-22
2026-08-23 23:32:24,622,Sam Chen,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551005,Priya Nair,Morgan Quinn,rnd-1071-7,ConsultativeTransfer,CallCenterPremium,False,No,Refusal,TemporarilyUnavailable,success,,2026-08-23
2026-08-28 06:42:25,1458,Riley Park,Dallas,SIP_NATIONAL,TERMINATING,+13125551006,+155509939,Riley Park,+155509939,rnd-1072-7,CallForwardBusy,CallCenterPremium,False,Yes-PostRedirection,Refusal,CallRejected,success,,2026-08-28
2026-08-22 12:01:39,1665,Morgan Quinn,Denver,SIP_INBOUND,ORIGINATING,+155509959,+13125551005,+155509959,Morgan Quinn,rnd-1073-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-22
2026-08-13 11:44:29,0,Alex Morgan,Singapore,SIP_INTERNATIONAL,ORIGINATING,+13125551000,+155509952,Alex Morgan,+155509952,rnd-1074-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-13
2026-08-18 18:44:02,192,Jamie Ortiz,London,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551003,Priya Nair,Taylor Brooks,rnd-1075-7,SimultaneousRingPersonal,CallCenterPremium,True,No,Success,Success,,,2026-08-18
2026-08-20 03:57:05,2119,Riley Park,London,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551002,Priya Nair,Sam Chen,rnd-1076-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-20
2026-09-02 17:16:11,1515,Riley Park,Singapore,SIP_NATIONAL,TERMINATING,+13125551006,+155509999,Riley Park,+155509999,rnd-1077-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-09-02
2026-09-03 00:54:40,1605,Casey Rivera,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551009,Sam Chen,Marcus Webb,rnd-1078-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always-pause-resume,2026-09-03
2026-08-23 04:18:39,188,Jamie Ortiz,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551006,Marcus Webb,Riley Park,rnd-1079-7,SimultaneousRingPersonal,HuntGroup,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-23
2026-08-06 15:30:49,1653,Jamie Ortiz,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551006,+13125551000,Riley Park,Alex Morgan,rnd-1080-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,,2026-08-06
2026-08-18 19:55:48,2071,Jamie Ortiz,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551001,Sam Chen,Jordan Lee,rnd-1081-7,,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-18
2026-08-28 00:47:07,17,Sam Chen,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551004,Taylor Brooks,Casey Rivera,rnd-1082-7,HuntGroup,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-28
2026-08-25 18:35:41,1952,Casey Rivera,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551001,Taylor Brooks,Jordan Lee,rnd-1083-7,CallQueue,HuntGroup,False,Yes-PostRedirection,Refusal,CallRejected,,always,2026-08-25
2026-08-06 18:58:36,1506,Alex Morgan,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551001,Morgan Quinn,Jordan Lee,rnd-1084-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-06
2026-09-04 21:45:46,573,Sam Chen,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551007,Taylor Brooks,Jamie Ortiz,rnd-1085-7,HuntGroup,CallCenterPremium,True,Yes,Success,Success,,,2026-09-04
2026-08-20 03:02:03,1394,Casey Rivera,London,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551002,Jamie Ortiz,Sam Chen,rnd-1086-7,SimultaneousRingPersonal,HuntGroup,True,Yes-PostRedirection,Success,Success,,,2026-08-20
2026-08-14 07:55:02,734,Priya Nair,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551003,Alex Morgan,Taylor Brooks,rnd-1087-7,CallForwardNoAnswer,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-14
2026-08-24 04:15:50,2316,Morgan Quinn,London,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551001,Casey Rivera,Jordan Lee,rnd-1088-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-24
2026-08-25 09:19:28,482,Sam Chen,London,SIP_NATIONAL,TERMINATING,+13125551002,+155509936,Sam Chen,+155509936,rnd-1089-7,,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-25
2026-09-03 10:09:41,432,Alex Morgan,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551007,Priya Nair,Jamie Ortiz,rnd-1090-7,Deflection,AutomatedAttendantVideo,True,No,Success,Success,,always-pause-resume,2026-09-03
2026-08-18 00:44:43,1353,Taylor Brooks,Dallas,SIP_INBOUND,ORIGINATING,+155509918,+13125551003,+155509918,Taylor Brooks,rnd-1091-7,,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-18
2026-08-10 03:18:10,144,Morgan Quinn,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551001,Priya Nair,Jordan Lee,rnd-1092-7,HuntGroup,CallCenterPremium,True,Yes,Success,Success,,,2026-08-10
2026-08-24 13:31:59,1764,Marcus Webb,London,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551006,Morgan Quinn,Riley Park,rnd-1093-7,SimultaneousRingPersonal,HuntGroup,True,Yes,Success,Success,,,2026-08-24
2026-08-27 20:15:21,697,Priya Nair,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551007,Marcus Webb,Jamie Ortiz,rnd-1094-7,Deflection,User,True,Yes,Success,Success,,always,2026-08-27
2026-08-27 18:22:28,866,Riley Park,Chicago,SIP_NATIONAL,ORIGINATING,+13125551006,+155509980,Riley Park,+155509980,rnd-1095-7,HuntGroup,User,True,No,Success,Success,success,always-pause-resume,2026-08-27
2026-08-29 02:29:08,1087,Riley Park,Denver,SIP_INTERNATIONAL,TERMINATING,+13125551006,+155509965,Riley Park,+155509965,rnd-1096-7,CallForwardBusy,CallCenterPremium,True,No,Success,Success,,,2026-08-29
2026-08-24 08:18:21,1371,Casey Rivera,Singapore,SIP_INBOUND,TERMINATING,+155509994,+13125551004,+155509994,Casey Rivera,rnd-1097-7,CallForwardNoAnswer,CallCenterPremium,True,Yes-PostRedirection,Success,Success,success,always,2026-08-24
2026-08-06 04:04:34,1048,Marcus Webb,Dallas,SIP_INBOUND,TERMINATING,+155509925,+13125551009,+155509925,Marcus Webb,rnd-1098-7,HuntGroup,User,True,No,Success,Success,,,2026-08-06
2026-09-03 20:19:12,625,Alex Morgan,Dallas,SIP_INBOUND,TERMINATING,+155509925,+13125551000,+155509925,Alex Morgan,rnd-1099-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-09-03
2026-08-10 10:09:26,223,Taylor Brooks,London,SIP_INBOUND,TERMINATING,+155509939,+13125551003,+155509939,Taylor Brooks,rnd-1100-7,ConsultativeTransfer,User,False,Yes,Refusal,UnassignedNumber,,always,2026-08-10
2026-09-01 01:35:25,2221,Alex Morgan,London,SIP_INBOUND,TERMINATING,+155509940,+13125551000,+155509940,Alex Morgan,rnd-1101-7,SimultaneousRingPersonal,User,True,No,Success,Success,,always-pause-resume,2026-09-01
2026-08-29 02:36:05,1847,Marcus Webb,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551009,Casey Rivera,Marcus Webb,rnd-1102-7,CallQueue,User,False,No,Refusal,CallRejected,,always,2026-08-29
2026-08-30 11:53:31,952,Riley Park,London,SIP_INBOUND,TERMINATING,+155509988,+13125551006,+155509988,Riley Park,rnd-1103-7,,User,True,Yes,Success,Success,,,2026-08-30
2026-08-06 09:33:58,1262,Alex Morgan,London,SIP_NATIONAL,ORIGINATING,+13125551000,+155509938,Alex Morgan,+155509938,rnd-1104-7,Deflection,CallCenterPremium,True,No,Success,Success,,always,2026-08-06
2026-08-07 15:12:07,798,Alex Morgan,Chicago,SIP_NATIONAL,TERMINATING,+13125551000,+155509945,Alex Morgan,+155509945,rnd-1105-7,ConsultativeTransfer,User,False,Yes,Refusal,CallRejected,,,2026-08-07
2026-09-01 05:27:46,18,Alex Morgan,Dallas,SIP_NATIONAL,ORIGINATING,+13125551000,+155509979,Alex Morgan,+155509979,rnd-1106-7,CallQueue,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-09-01
2026-08-19 05:30:26,800,Casey Rivera,London,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551006,Alex Morgan,Riley Park,rnd-1107-7,SimultaneousRingPersonal,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-19
2026-09-01 10:43:44,1034,Jordan Lee,Dallas,SIP_NATIONAL,ORIGINATING,+13125551001,+155509963,Jordan Lee,+155509963,rnd-1108-7,HuntGroup,User,False,Yes,Refusal,CallRejected,,always,2026-09-01
2026-09-02 01:52:19,177,Morgan Quinn,Dallas,SIP_INBOUND,TERMINATING,+155509977,+13125551005,+155509977,Morgan Quinn,rnd-1109-7,CallQueue,CallCenterPremium,True,Yes,Success,Success,,,2026-09-02
2026-08-21 02:54:40,2176,Priya Nair,London,SIP_INBOUND,TERMINATING,+155509911,+13125551008,+155509911,Priya Nair,rnd-1110-7,CallForwardNoAnswer,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-21
2026-08-13 07:24:27,389,Priya Nair,Singapore,SIP_NATIONAL,ORIGINATING,+13125551008,+155509993,Priya Nair,+155509993,rnd-1111-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,No,Success,Success,,,2026-08-13
2026-08-29 20:30:53,1659,Marcus Webb,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551007,Morgan Quinn,Jamie Ortiz,rnd-1112-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-29
2026-08-09 07:06:21,1376,Casey Rivera,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551009,Sam Chen,Marcus Webb,rnd-1113-7,HuntGroup,AutomatedAttendantVideo,True,Yes,Success,Success,,,2026-08-09
